user_id	screen_name	status_id	is_retweet	retweet_user_id	retweet_count	favorite_count
18927401	Magdoll	1192266990314020864	FALSE	NA	6	15
18927401	Magdoll	1192468424317919240	FALSE	NA	1	2
18927401	Magdoll	1192877070097010688	FALSE	NA	1	1
18927401	Magdoll	1192627935796224001	FALSE	NA	0	2
18927401	Magdoll	1193564055719399424	TRUE	1141449353522900992	3	0
18927401	Magdoll	1192628531940999168	FALSE	NA	0	7
18927401	Magdoll	1192180223967727626	FALSE	NA	0	7
18927401	Magdoll	1192477642936725509	FALSE	NA	7	59
18927401	Magdoll	1192252559462825984	FALSE	NA	0	0
18927401	Magdoll	1192454489799835649	FALSE	NA	1	8
18927401	Magdoll	1192839015961178112	FALSE	NA	2	5
18927401	Magdoll	1192800647223107584	FALSE	NA	0	1
18927401	Magdoll	1192897048863019010	FALSE	NA	0	1
18927401	Magdoll	1193196982065606656	FALSE	NA	0	2
18927401	Magdoll	1192445574768975872	FALSE	NA	0	0
18927401	Magdoll	1193195616060526592	FALSE	NA	0	4
18927401	Magdoll	1192442831647977472	FALSE	NA	0	0
18927401	Magdoll	1192245757467856896	FALSE	NA	1	5
18927401	Magdoll	1192469106542415872	FALSE	NA	1	1
18927401	Magdoll	1193166867944357888	FALSE	NA	0	4
18927401	Magdoll	1192472802424754176	FALSE	NA	1	3
18927401	Magdoll	1192621333139673089	FALSE	NA	1	3
18927401	Magdoll	1192597558515900417	FALSE	NA	0	3
18927401	Magdoll	1192273970374041600	FALSE	NA	0	6
18927401	Magdoll	1192867072457531393	FALSE	NA	0	1
18927401	Magdoll	1192811355881058304	FALSE	NA	1	4
18927401	Magdoll	1193169115269214208	FALSE	NA	0	2
18927401	Magdoll	1192812825003151361	FALSE	NA	0	0
18927401	Magdoll	1192868227036172289	FALSE	NA	0	0
18927401	Magdoll	1192875928902389760	FALSE	NA	1	4
18927401	Magdoll	1193168962189774848	FALSE	NA	0	1
18927401	Magdoll	1192452747230109697	FALSE	NA	1	3
18927401	Magdoll	1192865922287050752	FALSE	NA	0	0
18927401	Magdoll	1192508241625923585	FALSE	NA	0	4
18927401	Magdoll	1193194914957451269	FALSE	NA	0	2
18927401	Magdoll	1192281367985508352	FALSE	NA	0	2
18927401	Magdoll	1192453397737353218	FALSE	NA	0	0
18927401	Magdoll	1192871358964928517	FALSE	NA	1	1
18927401	Magdoll	1193193668628402176	FALSE	NA	0	2
18927401	Magdoll	1192594543268552704	FALSE	NA	1	17
18927401	Magdoll	1193175369861468160	FALSE	NA	1	0
18927401	Magdoll	1193176502218711040	FALSE	NA	0	1
18927401	Magdoll	1192469833469906944	FALSE	NA	0	0
18927401	Magdoll	1192931689762361344	FALSE	NA	0	2
18927401	Magdoll	1192603368268746752	FALSE	NA	1	4
18927401	Magdoll	1192877664052404229	FALSE	NA	1	3
18927401	Magdoll	1192814692248498178	FALSE	NA	0	0
18927401	Magdoll	1192822544237289473	FALSE	NA	1	1
18927401	Magdoll	1192880713105903616	FALSE	NA	0	2
18927401	Magdoll	1193173733319598081	FALSE	NA	0	0
18927401	Magdoll	1192634960643014656	FALSE	NA	1	1
18927401	Magdoll	1192602761956868096	FALSE	NA	1	2
18927401	Magdoll	1193170392866836480	FALSE	NA	0	0
18927401	Magdoll	1192802499473920005	FALSE	NA	0	1
18927401	Magdoll	1192445698903617539	TRUE	85906238	5	0
18927401	Magdoll	1192480348841664518	FALSE	NA	2	3
18927401	Magdoll	1192265925564780544	FALSE	NA	4	5
18927401	Magdoll	1192602275547635713	FALSE	NA	1	7
18927401	Magdoll	1192508961880264705	FALSE	NA	0	4
18927401	Magdoll	1193190787917463552	FALSE	NA	0	2
18927401	Magdoll	1192633464534818816	FALSE	NA	2	10
18927401	Magdoll	1192281939073470464	FALSE	NA	0	1
18927401	Magdoll	1192824620824563713	FALSE	NA	2	5
18927401	Magdoll	1191854953645707265	FALSE	NA	0	9
18927401	Magdoll	1193203926113366017	FALSE	NA	3	8
18927401	Magdoll	1192633027031117825	FALSE	NA	0	2
18927401	Magdoll	1192442129185943553	TRUE	2165843324	204	0
18927401	Magdoll	1193172905942757376	FALSE	NA	0	1
18927401	Magdoll	1192805810583281665	FALSE	NA	1	3
18927401	Magdoll	1193188210006020096	FALSE	NA	0	0
18927401	Magdoll	1192632566161059840	FALSE	NA	7	9
18927401	Magdoll	1192449632250580995	FALSE	NA	0	0
18927401	Magdoll	1192478969003687936	FALSE	NA	6	11
18927401	Magdoll	1193187790936322049	FALSE	NA	0	0
18927401	Magdoll	1192444067394793472	FALSE	NA	0	0
18927401	Magdoll	1192813428957687808	FALSE	NA	0	0
18927401	Magdoll	1192804565495820288	FALSE	NA	1	3
18927401	Magdoll	1192247953550958592	FALSE	NA	1	5
18927401	Magdoll	1192631810200608768	TRUE	440115109	5	0
18927401	Magdoll	1192878300844179457	FALSE	NA	4	17
18927401	Magdoll	1192446928082128896	FALSE	NA	0	0
18927401	Magdoll	1192823471744659457	FALSE	NA	1	1
18927401	Magdoll	1192268038386700288	FALSE	NA	0	4
18927401	Magdoll	1193179901853085696	FALSE	NA	0	0
18927401	Magdoll	1192243306282926080	FALSE	NA	0	3
18927401	Magdoll	1192633919205720064	FALSE	NA	2	4
18927401	Magdoll	1192875356899958784	FALSE	NA	0	2
18927401	Magdoll	1193181932533760000	TRUE	1382528755	4	0
18927401	Magdoll	1193188922794348549	FALSE	NA	5	9
18927401	Magdoll	1193169588441305089	FALSE	NA	1	1
18927401	Magdoll	1192608519687725056	FALSE	NA	2	2
18927401	Magdoll	1192837735914123264	FALSE	NA	0	2
18927401	Magdoll	1192836876375404544	FALSE	NA	0	0
18927401	Magdoll	1192837453092212739	FALSE	NA	0	1
18927401	Magdoll	1192251001413283841	FALSE	NA	1	1
18927401	Magdoll	1193189590460436480	FALSE	NA	1	3
18927401	Magdoll	1193168165230071808	FALSE	NA	0	0
18927401	Magdoll	1192799204189646850	FALSE	NA	0	1
18927401	Magdoll	1193181313278398466	FALSE	NA	0	1
18927401	Magdoll	1192897634937298944	FALSE	NA	0	4
18927401	Magdoll	1192881342624751616	FALSE	NA	0	3
18927401	Magdoll	1192272935215603712	FALSE	NA	0	0
18927401	Magdoll	1193176091118252038	FALSE	NA	0	1
18927401	Magdoll	1192445114091741185	FALSE	NA	0	1
18927401	Magdoll	1192475626902556673	FALSE	NA	1	1
18927401	Magdoll	1192467629342183424	FALSE	NA	1	2
18927401	Magdoll	1192456907782524933	FALSE	NA	0	0
18927401	Magdoll	1192471422062477312	FALSE	NA	2	10
18927401	Magdoll	1192880409517932549	FALSE	NA	0	6
18927401	Magdoll	1192800022842228736	FALSE	NA	1	3
18927401	Magdoll	1192628919280832512	FALSE	NA	1	9
18927401	Magdoll	1192282554814148608	FALSE	NA	1	32
18927401	Magdoll	1192881609319624705	FALSE	NA	0	1
18927401	Magdoll	1192816839111401472	FALSE	NA	5	24
18927401	Magdoll	1192268725053001734	FALSE	NA	0	5
18927401	Magdoll	1193190463072821248	FALSE	NA	5	6
1141449353522900992	DNAwyman	1193563812936519680	FALSE	NA	3	3
1141449353522900992	DNAwyman	1192667669855641602	TRUE	156162127	1	0
1566909187	pouryany	1193537326468804608	FALSE	NA	0	0
1608312078	DCGenomics	1192815194935898112	FALSE	NA	0	1
1608312078	DCGenomics	1192326796575985667	TRUE	562328466	4	0
1608312078	DCGenomics	1192449420907995141	FALSE	NA	2	10
1608312078	DCGenomics	1193420006404558849	TRUE	454977993	17	0
1608312078	DCGenomics	1192613114795175936	TRUE	296300255	28	0
1608312078	DCGenomics	1192469922477154305	FALSE	NA	1	9
1608312078	DCGenomics	1193181659606257664	FALSE	NA	0	2
1608312078	DCGenomics	1192822237985939461	TRUE	562328466	1	0
1608312078	DCGenomics	1192483635649228806	TRUE	782615960	21	0
1608312078	DCGenomics	1192087854677139456	FALSE	NA	0	1
1608312078	DCGenomics	1193146133306052609	TRUE	31936449	251	0
1608312078	DCGenomics	1192608187263922177	TRUE	37997717	1	0
1608312078	DCGenomics	1192614228873687042	TRUE	37997717	6	0
1608312078	DCGenomics	1192479990174101505	TRUE	18927401	6	0
1608312078	DCGenomics	1192483298406260736	TRUE	1382528755	3	0
1608312078	DCGenomics	1192914264727719936	TRUE	37997717	2	0
1608312078	DCGenomics	1192633580310220800	FALSE	NA	2	16
1608312078	DCGenomics	1192087566352310279	TRUE	778427430	20	0
1608312078	DCGenomics	1192483546373509121	TRUE	16174754	27	0
1608312078	DCGenomics	1192460223413444608	TRUE	155651779	8	0
1608312078	DCGenomics	1193170133612716032	TRUE	20126211	2	0
1608312078	DCGenomics	1192780335295139841	TRUE	18913738	3	0
1608312078	DCGenomics	1192326846957936641	TRUE	228410704	13	0
1608312078	DCGenomics	1192473407033659398	FALSE	NA	2	4
1608312078	DCGenomics	1193194938395222019	FALSE	NA	0	0
1608312078	DCGenomics	1192459994169585665	TRUE	2781296741	5	0
1608312078	DCGenomics	1192613156977135616	TRUE	37997717	1	0
1608312078	DCGenomics	1193217329343139841	TRUE	1382528755	5	0
1608312078	DCGenomics	1192326871431753728	TRUE	2165843324	204	0
1608312078	DCGenomics	1193176798311436288	FALSE	NA	1	3
917386554280239104	wait_sasha	1192398207705370624	TRUE	2165843324	204	0
917386554280239104	wait_sasha	1192279468909481984	TRUE	112156645	10	0
917386554280239104	wait_sasha	1192100675225837570	TRUE	778427430	20	0
917386554280239104	wait_sasha	1193385036000694273	FALSE	NA	0	2
917386554280239104	wait_sasha	1192283239253204993	TRUE	1081042932	4	0
1699767620	__yoson__	1192515371720413185	TRUE	31936449	2	0
1699767620	__yoson__	1192088231715778561	TRUE	1547838528	19	0
1699767620	__yoson__	1192966987909140481	FALSE	NA	7	54
1699767620	__yoson__	1192922293246341125	FALSE	NA	0	2
1699767620	__yoson__	1192510151598780416	FALSE	NA	0	6
1699767620	__yoson__	1193031772344332289	TRUE	1699767620	7	0
1699767620	__yoson__	1192514311710789633	FALSE	NA	0	2
1699767620	__yoson__	1192967759044501504	FALSE	NA	4	2
1699767620	__yoson__	1192904394544762881	FALSE	NA	0	1
1699767620	__yoson__	1192516104004014080	FALSE	NA	0	2
1699767620	__yoson__	1193343900641120257	FALSE	NA	0	2
1699767620	__yoson__	1192928180081954816	TRUE	2601010981	5	0
52240235	Ahmed_Microbes	1192270302190931968	TRUE	85906238	3	0
52240235	Ahmed_Microbes	1192450313464287232	TRUE	918304901171625984	1	0
52240235	Ahmed_Microbes	1193204966174924800	FALSE	NA	0	3
52240235	Ahmed_Microbes	1192457227917045765	TRUE	2781296741	5	0
52240235	Ahmed_Microbes	1193184194173816832	TRUE	420574055	56	0
52240235	Ahmed_Microbes	1192457306149212160	TRUE	115039678	1	0
52240235	Ahmed_Microbes	1192450269457588224	TRUE	1081042932	4	0
52240235	Ahmed_Microbes	1192476897457967104	FALSE	NA	0	1
52240235	Ahmed_Microbes	1192440579113795584	TRUE	2165843324	204	0
52240235	Ahmed_Microbes	1192264001067114496	TRUE	1547838528	19	0
52240235	Ahmed_Microbes	1193342545826324482	TRUE	454977993	17	0
52240235	Ahmed_Microbes	1192282547679571969	TRUE	115039678	2	0
52240235	Ahmed_Microbes	1192440473778044928	FALSE	NA	0	4
52240235	Ahmed_Microbes	1192263556491890688	FALSE	NA	0	4
52240235	Ahmed_Microbes	1192810898395746304	TRUE	15276911	17	0
52240235	Ahmed_Microbes	1192631125400784896	TRUE	52133120	74	0
1589203201	YiXing77	1193227046874279936	FALSE	NA	0	23
1589203201	YiXing77	1193180396906799106	FALSE	NA	0	0
1589203201	YiXing77	1192616637209436161	FALSE	NA	1	31
1589203201	YiXing77	1192290224384233472	FALSE	NA	1	19
1589203201	YiXing77	1192162228658745344	FALSE	NA	2	13
1589203201	YiXing77	1191762361222221824	FALSE	NA	0	19
1589203201	YiXing77	1192805450284175363	FALSE	NA	0	3
1589203201	YiXing77	1192810941966176256	FALSE	NA	1	3
1589203201	YiXing77	1193334433291653120	FALSE	NA	0	0
1589203201	YiXing77	1192636685869293568	FALSE	NA	2	10
1370684718	s_ramach	1193220542435864577	TRUE	454977993	17	0
1370684718	s_ramach	1193282751128096768	FALSE	NA	0	3
1370684718	s_ramach	1193195097648779264	FALSE	NA	0	2
1370684718	s_ramach	1192118362689679361	TRUE	562328466	4	0
1370684718	s_ramach	1193201363913711619	TRUE	20126211	12	0
1135472480	pmelsted	1192460625630416896	FALSE	NA	0	1
1135472480	pmelsted	1192247038634799104	FALSE	NA	0	4
1135472480	pmelsted	1192458053943283712	FALSE	NA	2	3
1135472480	pmelsted	1192470178539421696	FALSE	NA	1	4
1135472480	pmelsted	1192267475422986240	FALSE	NA	2	1
1135472480	pmelsted	1193281180952616960	TRUE	1455996980	3	0
1135472480	pmelsted	1192444210106028032	FALSE	NA	0	3
1135472480	pmelsted	1192469537473679366	FALSE	NA	1	3
1135472480	pmelsted	1192271435781328896	FALSE	NA	1	3
1135472480	pmelsted	1192266014249095168	FALSE	NA	4	6
1135472480	pmelsted	1192510878631055361	FALSE	NA	1	1
1135472480	pmelsted	1192449340578635777	FALSE	NA	1	2
1135472480	pmelsted	1192447379091406850	FALSE	NA	0	1
1135472480	pmelsted	1192511608351797248	FALSE	NA	0	0
1135472480	pmelsted	1192255866847846400	FALSE	NA	2	4
1135472480	pmelsted	1192468243019128832	FALSE	NA	2	3
1135472480	pmelsted	1192281446179885056	FALSE	NA	5	9
1135472480	pmelsted	1192254862085566464	FALSE	NA	5	8
1135472480	pmelsted	1192510371791278080	FALSE	NA	1	1
1135472480	pmelsted	1192448059550130177	FALSE	NA	1	2
1135472480	pmelsted	1192279021003952128	FALSE	NA	0	4
1135472480	pmelsted	1192246456838701061	FALSE	NA	0	0
1135472480	pmelsted	1192245186941898760	FALSE	NA	1	2
1135472480	pmelsted	1192282346252357632	FALSE	NA	1	6
1135472480	pmelsted	1192461234353975296	FALSE	NA	1	1
1135472480	pmelsted	1192256694291746816	FALSE	NA	2	2
1135472480	pmelsted	1192257841215750146	FALSE	NA	1	3
1135472480	pmelsted	1192281062593966082	FALSE	NA	5	5
1135472480	pmelsted	1192276163428847617	FALSE	NA	0	1
1135472480	pmelsted	1192272275166367744	FALSE	NA	3	0
1135472480	pmelsted	1192510638234447872	FALSE	NA	1	1
1135472480	pmelsted	1192443563017146368	FALSE	NA	0	3
1135472480	pmelsted	1192271025033154561	FALSE	NA	0	2
1135472480	pmelsted	1192512213254316034	FALSE	NA	0	2
1135472480	pmelsted	1192511084646797313	FALSE	NA	1	1
1135472480	pmelsted	1192511852611330048	FALSE	NA	0	6
1135472480	pmelsted	1192279580297584643	FALSE	NA	2	2
1135472480	pmelsted	1192511407935361024	FALSE	NA	1	10
1135472480	pmelsted	1192994467751575553	TRUE	1699767620	4	0
1135472480	pmelsted	1192510147291205635	FALSE	NA	3	7
1135472480	pmelsted	1192458751728607233	FALSE	NA	2	2
1135472480	pmelsted	1192264828246728704	FALSE	NA	3	5
1135472480	pmelsted	1192448738419195906	FALSE	NA	3	2
1135472480	pmelsted	1192865523312279552	FALSE	NA	2	3
1135472480	pmelsted	1192453219529764864	FALSE	NA	0	3
1135472480	pmelsted	1192467841427087362	FALSE	NA	4	3
1135472480	pmelsted	1192512096694624256	FALSE	NA	0	1
1135472480	pmelsted	1192277473309941760	FALSE	NA	1	1
1135472480	pmelsted	1192866360361181196	FALSE	NA	1	0
1135472480	pmelsted	1192102309590945792	FALSE	NA	0	12
1135472480	pmelsted	1192276623095193600	FALSE	NA	3	4
1135472480	pmelsted	1192248141493538816	FALSE	NA	2	11
1135472480	pmelsted	1192867072491036672	FALSE	NA	0	1
1135472480	pmelsted	1192278046683926535	FALSE	NA	1	0
1135472480	pmelsted	1192280106460438528	FALSE	NA	0	1
1135472480	pmelsted	1192459411211661312	FALSE	NA	0	0
1135472480	pmelsted	1192322018030567426	TRUE	2165843324	204	0
1135472480	pmelsted	1192255064141959173	FALSE	NA	0	3
1135472480	pmelsted	1192468731240288257	FALSE	NA	1	1
1135472480	pmelsted	1192459923210289153	FALSE	NA	0	1
1135472480	pmelsted	1192445250314424320	FALSE	NA	0	7
1135472480	pmelsted	1192471530804043777	FALSE	NA	0	1
1135472480	pmelsted	1192266525530562561	FALSE	NA	5	13
31936449	lpachter	1192484384839995392	FALSE	NA	16	33
31936449	lpachter	1192256938861568001	TRUE	1135472480	2	0
31936449	lpachter	1192830860539678722	FALSE	NA	0	4
31936449	lpachter	1192982008340856832	TRUE	1699767620	4	0
31936449	lpachter	1192922222958141441	TRUE	931540786616963077	2	0
31936449	lpachter	1192244000775974912	FALSE	NA	7	41
31936449	lpachter	1192632347969101824	FALSE	NA	0	2
31936449	lpachter	1192628723817811969	FALSE	NA	0	16
31936449	lpachter	1192635305540673536	FALSE	NA	6	21
31936449	lpachter	1192485063830786048	TRUE	18927401	7	0
31936449	lpachter	1192877493163896833	TRUE	296300255	28	0
31936449	lpachter	1192643593346912256	FALSE	NA	6	25
31936449	lpachter	1192931364292775936	FALSE	NA	0	5
31936449	lpachter	1192486509942886400	FALSE	NA	3	8
31936449	lpachter	1192927155358965765	FALSE	NA	3	15
31936449	lpachter	1192350344073887744	FALSE	NA	1	6
31936449	lpachter	1192093916688003072	FALSE	NA	0	17
31936449	lpachter	1193279090012278784	TRUE	1455996980	3	0
31936449	lpachter	1192925857926524929	TRUE	2213018582	1	0
31936449	lpachter	1192923944287907842	FALSE	NA	4	34
31936449	lpachter	1192462323811790851	FALSE	NA	2	6
31936449	lpachter	1192886074747576322	TRUE	143086518	7	0
31936449	lpachter	1192602978714341377	FALSE	NA	14	47
31936449	lpachter	1192614248800755714	FALSE	NA	4	14
31936449	lpachter	1192942440698798081	FALSE	NA	3	20
31936449	lpachter	1192891440390713345	FALSE	NA	3	24
31936449	lpachter	1192630902284804097	FALSE	NA	3	12
31936449	lpachter	1192984130662871042	FALSE	NA	0	5
31936449	lpachter	1192256588805001217	FALSE	NA	1	51
31936449	lpachter	1192635090125434880	FALSE	NA	3	8
31936449	lpachter	1191609278341103619	FALSE	NA	0	2
31936449	lpachter	1192239372403453954	FALSE	NA	0	10
31936449	lpachter	1193194133265014784	TRUE	420574055	56	0
31936449	lpachter	1192632917052276736	FALSE	NA	2	10
31936449	lpachter	1192900726210596865	FALSE	NA	22	88
31936449	lpachter	1192929636134670338	FALSE	NA	44	163
31936449	lpachter	1192891700106149888	TRUE	115039678	1	0
31936449	lpachter	1193193943103680512	TRUE	20126211	6	0
31936449	lpachter	1192486127049068545	FALSE	NA	1	11
31936449	lpachter	1192511447659687939	FALSE	NA	1	6
31936449	lpachter	1192830203334201346	FALSE	NA	0	10
31936449	lpachter	1192917471717662726	FALSE	NA	6	14
31936449	lpachter	1192930877749243904	FALSE	NA	251	740
31936449	lpachter	1192607982594461696	FALSE	NA	6	30
31936449	lpachter	1192277272469934085	FALSE	NA	1	18
31936449	lpachter	1192968531643715584	TRUE	1699767620	7	0
31936449	lpachter	1192614401582542849	FALSE	NA	0	0
31936449	lpachter	1192514391545196551	FALSE	NA	2	17
31936449	lpachter	1193049850746527744	FALSE	NA	0	6
31936449	lpachter	1192511188246179840	FALSE	NA	14	92
31936449	lpachter	1192927805115437056	FALSE	NA	0	3
31936449	lpachter	1192454572528287747	FALSE	NA	0	34
31936449	lpachter	1192258948163874817	FALSE	NA	1	25
31936449	lpachter	1192898547500421121	FALSE	NA	6	29
1455996980	sinabooeshaghi	1192902304174891008	TRUE	31936449	22	0
1455996980	sinabooeshaghi	1192924520019038209	TRUE	31936449	4	0
1455996980	sinabooeshaghi	1192512444385640450	TRUE	1135472480	1	0
1455996980	sinabooeshaghi	1192256322034634754	TRUE	1135472480	5	0
1455996980	sinabooeshaghi	1192205328265469952	FALSE	NA	0	7
1455996980	sinabooeshaghi	1192968434889437185	TRUE	1699767620	4	0
1455996980	sinabooeshaghi	1193277866936590336	FALSE	NA	3	23
1455996980	sinabooeshaghi	1192968417990598656	TRUE	1699767620	7	0
1455996980	sinabooeshaghi	1192512283852734465	TRUE	31936449	14	0
20126211	hdashnow	1193199460555378688	TRUE	818256778945241089	1	0
20126211	hdashnow	1193188822982504448	FALSE	NA	6	14
20126211	hdashnow	1192514472411303936	FALSE	NA	1	1
20126211	hdashnow	1192250029513281544	FALSE	NA	0	0
20126211	hdashnow	1192264321650364417	TRUE	37997717	1	0
20126211	hdashnow	1193204257614450688	TRUE	18927401	3	0
20126211	hdashnow	1192239761123098626	FALSE	NA	0	5
20126211	hdashnow	1192478662530125824	TRUE	2781296741	5	0
20126211	hdashnow	1192249213360451584	TRUE	562328466	3	0
20126211	hdashnow	1192244706790518784	FALSE	NA	1	4
20126211	hdashnow	1192256604202295296	TRUE	115039678	1	0
20126211	hdashnow	1192928753699237888	TRUE	2601010981	5	0
20126211	hdashnow	1192925705933328385	TRUE	1547838528	4	0
20126211	hdashnow	1192255932975194112	TRUE	52133120	8	0
20126211	hdashnow	1192254170897752066	FALSE	NA	0	12
20126211	hdashnow	1192878016814288896	TRUE	156162127	4	0
20126211	hdashnow	1192895842031751170	FALSE	NA	1	1
20126211	hdashnow	1192960597266173953	FALSE	NA	0	2
20126211	hdashnow	1193202537849118721	TRUE	420574055	56	0
20126211	hdashnow	1192613760097275904	TRUE	37997717	6	0
20126211	hdashnow	1193202147325874176	TRUE	562328466	1	0
20126211	hdashnow	1193264521923588097	TRUE	1547838528	2	0
20126211	hdashnow	1192481438878380032	TRUE	37997717	1	0
20126211	hdashnow	1192612700309852161	FALSE	NA	1	14
20126211	hdashnow	1192895555405529090	TRUE	37997717	1	0
20126211	hdashnow	1192925602505990145	TRUE	10054472	2	0
20126211	hdashnow	1192890502980538368	FALSE	NA	0	3
20126211	hdashnow	1192460311858700289	TRUE	16629477	6	0
20126211	hdashnow	1192472867302236161	TRUE	18927401	1	0
20126211	hdashnow	1192510328015409152	FALSE	NA	1	5
20126211	hdashnow	1192485840687173634	FALSE	NA	0	3
20126211	hdashnow	1192181631643197441	FALSE	NA	1	15
20126211	hdashnow	1192239525176791042	FALSE	NA	8	12
20126211	hdashnow	1193172070168977410	FALSE	NA	0	1
20126211	hdashnow	1192253415067443202	TRUE	29575969	16	0
20126211	hdashnow	1192246830513446912	TRUE	10054472	2	0
20126211	hdashnow	1192878112373190658	TRUE	296300255	28	0
20126211	hdashnow	1192240756980928520	TRUE	562328466	2	0
20126211	hdashnow	1192929766560739333	FALSE	NA	5	11
20126211	hdashnow	1192453781679747075	TRUE	562328466	2	0
20126211	hdashnow	1193203444670177280	FALSE	NA	3	3
20126211	hdashnow	1192868239979827201	FALSE	NA	1	10
20126211	hdashnow	1192912369984442370	TRUE	1547838528	13	0
20126211	hdashnow	1192610401827078145	FALSE	NA	1	0
20126211	hdashnow	1192913650589274117	TRUE	143086518	6	0
20126211	hdashnow	1192245144474542086	FALSE	NA	4	12
20126211	hdashnow	1192268259036413952	TRUE	143086518	1	0
20126211	hdashnow	1193199534823878657	TRUE	37997717	2	0
20126211	hdashnow	1192510557892546561	FALSE	NA	0	3
20126211	hdashnow	1193170480632651780	FALSE	NA	1	2
20126211	hdashnow	1192515209463812099	FALSE	NA	2	3
20126211	hdashnow	1192458615560560642	TRUE	782615960	5	0
20126211	hdashnow	1193195155735678976	FALSE	NA	0	6
20126211	hdashnow	1192253256388554752	FALSE	NA	1	10
20126211	hdashnow	1192512623541129217	FALSE	NA	3	61
20126211	hdashnow	1193169912728080384	FALSE	NA	2	2
20126211	hdashnow	1192895234318966790	TRUE	931741628141891584	6	0
20126211	hdashnow	1192447120944615424	TRUE	2601010981	3	0
20126211	hdashnow	1193200656280145920	FALSE	NA	12	25
20126211	hdashnow	1192246373275652096	TRUE	562328466	2	0
20126211	hdashnow	1192280260483731458	FALSE	NA	42	103
20126211	hdashnow	1192245644007751680	FALSE	NA	4	6
20126211	hdashnow	1193194586715361280	FALSE	NA	8	7
20126211	hdashnow	1193191939312640002	TRUE	562328466	1	0
20126211	hdashnow	1192269256639090689	TRUE	10054472	4	0
20126211	hdashnow	1192268449843687425	FALSE	NA	1	4
20126211	hdashnow	1192448054797975552	TRUE	143086518	13	0
20126211	hdashnow	1192246051467595777	FALSE	NA	2	2
20126211	hdashnow	1193196941905149953	FALSE	NA	0	3
20126211	hdashnow	1193172387740766208	FALSE	NA	2	4
20126211	hdashnow	1192446336442019842	TRUE	562328466	1	0
20126211	hdashnow	1192836944964788227	FALSE	NA	2	8
20126211	hdashnow	1192930886599282693	FALSE	NA	1	0
20126211	hdashnow	1193171198114443269	FALSE	NA	0	2
20126211	hdashnow	1192620941236490241	TRUE	10054472	8	0
20126211	hdashnow	1192258726817869824	FALSE	NA	0	4
20126211	hdashnow	1193203881825705985	FALSE	NA	1	3
20126211	hdashnow	1193174606552674304	FALSE	NA	2	1
20126211	hdashnow	1192912340406226944	TRUE	1547838528	3	0
20126211	hdashnow	1192618117903659008	FALSE	NA	3	6
20126211	hdashnow	1192516067786207232	FALSE	NA	3	7
20126211	hdashnow	1192608324681916416	FALSE	NA	0	2
20126211	hdashnow	1192269508829954048	FALSE	NA	1	4
20126211	hdashnow	1193173760863604736	FALSE	NA	0	4
20126211	hdashnow	1192175845525340160	TRUE	293116923	20	0
20126211	hdashnow	1192467565072834560	FALSE	NA	0	5
20126211	hdashnow	1192482537848934402	FALSE	NA	2	1
20126211	hdashnow	1192447445424394241	TRUE	18927401	1	0
20126211	hdashnow	1192248088435576832	FALSE	NA	1	0
20126211	hdashnow	1192472490850820096	TRUE	1547838528	1	0
29575969	infoecho	1192165681678168065	TRUE	817382322274070528	15	0
29575969	infoecho	1192811653877968896	FALSE	NA	0	21
29575969	infoecho	1192899137047552005	FALSE	NA	0	5
29575969	infoecho	1192324905515257857	TRUE	562328466	4	0
