favorited_by	user_id	status_id
52240235	931540786616963077	1192836911888556033
52240235	10054472	1192810132553510912
52240235	18913738	1192809056693620737
52240235	40444555	1192581982657662977
52240235	40444555	1192212606125260800
52240235	40444555	1192431483027374081
52240235	1135472480	1192449340578635777
52240235	1135472480	1192458751728607233
52240235	2781296741	1192455931881234432
52240235	784241064936771584	1192449730711891970
52240235	1081042932	1192446251159236608
52240235	918304901171625984	1192446132275875840
52240235	52133120	1192239349447966725
52240235	52133120	1192444118049398784
52240235	2165843324	1192321972140748800
52240235	31936449	1192277272469934085
1589203201	1141449353522900992	1193563812936519680
1589203201	18927401	1192471422062477312
1589203201	18927401	1192816839111401472
1589203201	18927401	1192878300844179457
1589203201	18927401	1193194914957451269
1589203201	18927401	1191854953645707265
1589203201	18927401	1192633464534818816
1589203201	257903608	1193257552135491584
1589203201	1039300879189327873	1193224952591372298
1589203201	822551391541542912	1193221231186759681
1589203201	562328466	1193202067202027520
1589203201	20126211	1193200656280145920
1589203201	20126211	1192280260483731458
1589203201	115039678	1193196961622564870
1589203201	115039678	1192890411100102656
1589203201	115039678	1192280032225435648
1589203201	115039678	1192264547509424128
1589203201	115039678	1192613758973218816
1589203201	420574055	1193175240618188800
1589203201	1167507112836128768	1192614093137612805
1589203201	898069274341908480	1193026967408402433
1589203201	1699767620	1192966987909140481
1589203201	143086518	1192913578023641094
1589203201	143086518	1192120666805268480
1589203201	143086518	1181695123454746624
1589203201	1547838528	1192911405630083073
1589203201	2856326414	1192553360227999744
1589203201	1382528755	1192645912880799744
1589203201	1382528755	1192283757660631041
1589203201	440115109	1192640944769765381
1589203201	37997717	1192626912763531270
1589203201	2482049948	1192534730199228416
1589203201	10054472	1192510931013718023
1589203201	296300255	1192450356552380421
1589203201	782615960	1192445027466797057
1589203201	933330985	1192283112992133120
1589203201	31936449	1192256588805001217
1589203201	31936449	1192239372403453954
1589203201	31936449	1192093916688003072
1589203201	2239884889	1192108437393403905
1589203201	293116923	1192104863296974848
1589203201	2213018582	1191745095495643136
1370684718	1699767620	1193343900641120257
1370684718	14897792	1193212193233391618
1370684718	454977993	1193211921232736257
1370684718	562328466	1192100979354808320
1370684718	562328466	1193202067202027520
1370684718	562328466	1193198520569925633
1370684718	20126211	1193200656280145920
1370684718	20126211	1193194586715361280
1370684718	20126211	1193172387740766208
1370684718	1547838528	1193168835618246661
1370684718	1547838528	1193171042077990912
1370684718	1547838528	1192101609108492289
1370684718	156162127	1193168137128173568
1370684718	143086518	1192278932743229440
1370684718	143086518	1193167735506788353
1370684718	31936449	1192942440698798081
1370684718	31936449	1192930877749243904
1370684718	2482049948	1192534730199228416
1370684718	52133120	1192239349447966725
1370684718	52133120	1192444118049398784
1135472480	115039678	1192890411100102656
1135472480	15276911	1192271791638618113
31936449	1455996980	1193277866936590336
31936449	1547838528	1193233712445394944
31936449	1547838528	1190778401293910016
31936449	454977993	1193211921232736257
31936449	898069274341908480	1193026967408402433
31936449	1699767620	1192967759044501504
31936449	1699767620	1192904394544762881
31936449	1699767620	1192966987909140481
31936449	2213018582	1191745095495643136
31936449	2213018582	1192924241496285186
31936449	1692248610	1192921890052030464
31936449	931540786616963077	1192921290782445568
31936449	3245973772	1192915556510392322
31936449	20444825	1192901880680194048
31936449	15276911	1192896388255887361
31936449	15276911	1192271791638618113
31936449	115039678	1192890411100102656
31936449	143086518	1192268057365958661
31936449	143086518	1192839489552551936
31936449	143086518	1192278932743229440
31936449	440115109	1192640944769765381
31936449	37997717	1192511441775087621
31936449	296300255	1192612707427598337
31936449	18927401	1192477642936725509
31936449	10054472	1192280116057051136
31936449	1135472480	1192256694291746816
31936449	1589203201	1191762361222221824
31936449	1589203201	1192162228658745344
1455996980	31936449	1192923944287907842
1455996980	31936449	1192900726210596865
1455996980	31936449	1192514391545196551
1455996980	31936449	1192511447659687939
1455996980	31936449	1192511188246179840
1455996980	31936449	1192350344073887744
1455996980	31936449	1192256588805001217
1455996980	31936449	1192093916688003072
1455996980	1699767620	1192514311710789633
1455996980	1699767620	1192967759044501504
1455996980	1699767620	1192966987909140481
1455996980	2213018582	1191745095495643136
1455996980	2213018582	1192924241496285186
1455996980	296300255	1192612707427598337
1455996980	1135472480	1192254862085566464
1455996980	1135472480	1192102309590945792
1455996980	1135472480	1192511407935361024
1455996980	1135472480	1179879772043845639
1455996980	1135472480	1192276623095193600
1455996980	2482049948	1192534730199228416
1455996980	37997717	1192511441775087621
1455996980	18927401	1192477642936725509
1455996980	1547838528	1192472209345908737
20126211	1547838528	1193233712445394944
20126211	1547838528	1193199224969666561
20126211	1547838528	1192445927358959616
20126211	1547838528	1192820941778280448
20126211	1547838528	1192600472504455168
20126211	1547838528	1192483960963698689
20126211	1547838528	1192280274954018816
20126211	1547838528	1192279078377807872
20126211	1547838528	1192259349772668930
20126211	1547838528	1192259049590530048
20126211	1547838528	1192258160087719936
20126211	1547838528	1192254085522710528
20126211	52240235	1193204966174924800
20126211	115039678	1193192132707848192
20126211	115039678	1192279103409475584
20126211	115039678	1192890411100102656
20126211	115039678	1192269476533850112
20126211	115039678	1193204728521474048
20126211	18927401	1192477642936725509
20126211	18927401	1192471422062477312
20126211	18927401	1192472802424754176
20126211	18927401	1192594543268552704
20126211	18927401	1193203926113366017
20126211	562328466	1193202067202027520
20126211	562328466	1192100979354808320
20126211	562328466	1193191890629337088
20126211	562328466	1192621813181898752
20126211	562328466	1192283466521554944
20126211	562328466	1192455083277127682
20126211	818256778945241089	1193199234784219137
20126211	18154205	1193180592835383297
20126211	1382528755	1193174805026967552
20126211	20444825	1192901880680194048
20126211	931741628141891584	1192895029326602240
20126211	143086518	1192837707136983041
20126211	143086518	1192839489552551936
20126211	143086518	1192839780037484545
20126211	4750151687	1192838145340891136
20126211	1699767620	1192516104004014080
20126211	37997717	1192279786942533632
20126211	37997717	1192278719269879808
20126211	37997717	1192459306794409986
20126211	37997717	1192472053716267010
20126211	37997717	1192481753354690561
20126211	29575969	1192190866984701952
20126211	29575969	1192472046544052229
20126211	287953746	1192468781962055681
20126211	14897792	1192465376187240448
20126211	4615306949	1192456692694470661
20126211	1135472480	1192282346252357632
20126211	10054472	1192238439791546368
20126211	10054472	1192280116057051136
20126211	10054472	1192280519632920577
20126211	10054472	1192247083438395392
20126211	10054472	1192251075232980994
20126211	1425644274	1192272429424500737
20126211	31936449	1192256588805001217
20126211	293116923	1192104863296974848
20126211	293116923	1042748423294861314
20126211	112156645	1192216817147596806
20126211	40444555	1192212606125260800
20126211	778427430	1192075523188568065
29575969	2781296741	1192455931881234432
29575969	2781296741	1192475971410116610
29575969	2781296741	1192478559211839489
29575969	18927401	1192478969003687936
29575969	18927401	1192594543268552704
29575969	18927401	1192804565495820288
29575969	18927401	1192824620824563713
29575969	994031581789589504	1192267837785722881
29575969	1135472480	1192865523312279552
29575969	156162127	1192825315149660166
29575969	15276911	1192810649828691968
29575969	31936449	1192614248800755714
29575969	31936449	1192607982594461696
29575969	296300255	1192612707427598337
29575969	817382322274070528	1192165253515218944
29575969	2482049948	1192534730199228416
29575969	115039678	1192240656212725760
29575969	115039678	1192477797626843137
29575969	1608312078	1192469922477154305
29575969	778232695302291457	1192279948511383552
29575969	10054472	1192269224716226560
29575969	778427430	1192075523188568065
29575969	1547838528	1191688633985585152
257903608	257903608	1193257552135491584
257903608	1547838528	1193233712445394944
257903608	85906238	1191668753932652546
760184116541140992	1547838528	1193233712445394944
760184116541140992	31936449	1192607982594461696
760184116541140992	31936449	1192923944287907842
760184116541140992	31936449	1192454572528287747
760184116541140992	31936449	1192614248800755714
760184116541140992	143086518	1192837707136983041
760184116541140992	143086518	1192839489552551936
760184116541140992	37997717	1192606961122119686
2781954351	493594946	1192983270172090369
2781954351	18927401	1192454489799835649
2781954351	18927401	1192471422062477312
2781954351	18927401	1192878300844179457
2781954351	37997717	1192829353261965313
2781954351	37997717	1192455833940045825
2781954351	37997717	1192454481188990976
2781954351	287953746	1192468781962055681
2781954351	7583472	1192456013737279488
2781954351	2781296741	1192455931881234432
2781954351	784241064936771584	1192453087337811969
2781954351	143086518	1192278932743229440
2781954351	1547838528	1191688633985585152
40707676	85906238	1192444426896990208
40707676	85906238	1192456794104307712
40707676	85906238	1192470353416802304
40707676	85906238	1192896591251808256
40707676	85906238	1191668753932652546
40707676	85906238	1192795980380483585
40707676	85906238	1192920251157155840
40707676	420574055	1193175240618188800
40707676	1547838528	1192942142097907712
40707676	18927401	1192508241625923585
40707676	18927401	1192931689762361344
40707676	454977993	1192917240552841216
40707676	3245973772	1192913032487358464
40707676	1692248610	1192510657721184256
40707676	1692248610	1192764103355490304
40707676	20444825	1192901880680194048
40707676	37997717	1192875465851244544
40707676	37997717	1192874628726870017
40707676	37997717	1192601005038428160
40707676	37997717	1192877399953887232
40707676	37997717	1192875014225301505
40707676	37997717	1192809371073482753
40707676	37997717	1192810249788497922
40707676	37997717	1192890482042589184
40707676	37997717	1192806745208508416
40707676	37997717	1192431513977196544
40707676	40444555	1192473212032028672
40707676	40444555	1192212606125260800
40707676	40444555	1192759584185888769
40707676	40444555	1192885446986129409
40707676	40444555	1192884855547334659
40707676	40444555	1192221743408189441
40707676	29575969	1192809677454749697
40707676	29575969	1192190866984701952
40707676	29575969	1192811653877968896
40707676	1608312078	1192469922477154305
40707676	1608312078	1192633580310220800
40707676	782615960	1192509836702965761
40707676	52133120	1192239349447966725
40707676	52133120	1192444118049398784
40707676	2165843324	1192321972140748800
40707676	994031581789589504	1192267837785722881
40707676	201043553	1192239183852642304
40707676	10054472	1192238439791546368
1547838528	917386554280239104	1193385036000694273
1547838528	14897792	1192466301886832640
1547838528	14897792	1193212193233391618
1547838528	2930281926	1193210805489061888
1547838528	115039678	1192601423051182081
1547838528	115039678	1193188479640973312
1547838528	115039678	1192264547509424128
1547838528	115039678	1192269476533850112
1547838528	115039678	1192264735112269824
1547838528	115039678	1192602252902567936
1547838528	115039678	1193204210373988352
1547838528	115039678	1192624247992180741
1547838528	115039678	1192798408140054529
1547838528	20126211	1192485840687173634
1547838528	20126211	1192269508829954048
1547838528	20126211	1192258726817869824
1547838528	20126211	1192510328015409152
1547838528	20126211	1193173760863604736
1547838528	20126211	1192868239979827201
1547838528	20126211	1193195155735678976
1547838528	20126211	1193188822982504448
1547838528	20126211	1192960597266173953
1547838528	20126211	1192254170897752066
1547838528	20126211	1192244706790518784
1547838528	20126211	1192181631643197441
1547838528	20126211	1192612700309852161
1547838528	20126211	1192516067786207232
1547838528	20126211	1192618117903659008
1547838528	20126211	1192890502980538368
1547838528	20126211	1192268449843687425
1547838528	20126211	1192608324681916416
1547838528	562328466	1192447904289640451
1547838528	562328466	1192246753598361600
1547838528	562328466	1192279313237848064
1547838528	562328466	1193189028104941569
1547838528	562328466	1192246534735314952
1547838528	562328466	1192820927270129664
1547838528	562328466	1193167340441083905
1547838528	562328466	1192256871509504001
1547838528	562328466	1192276524650643456
1547838528	562328466	1192240858680242176
1547838528	286967790	1193183034994020353
1547838528	260900441	1193181449761021954
1547838528	18154205	1193180592835383297
1547838528	18927401	1192281367985508352
1547838528	18927401	1192247953550958592
1547838528	18927401	1192811355881058304
1547838528	18927401	1192180223967727626
1547838528	18927401	1192282554814148608
1547838528	18927401	1193166867944357888
1547838528	15273272	1193163437494472706
1547838528	855754040	1193162772655329281
1547838528	156162127	1192875159943876608
1547838528	156162127	1192807728030326787
1547838528	156162127	1193162716954972160
1547838528	156162127	1192814026448949253
1547838528	156162127	1192825315149660166
1547838528	156162127	1192877701834649600
1547838528	4196485460	1192839224757755904
1547838528	4196485460	1193005993602560001
1547838528	21184460	1192144714075652097
1547838528	21184460	1192967455418863617
1547838528	13941962	1192951535623442432
1547838528	31936449	1192927805115437056
1547838528	31936449	1192256588805001217
1547838528	31936449	1192239372403453954
1547838528	31936449	1192931364292775936
1547838528	31936449	1192277272469934085
1547838528	31936449	1192454572528287747
1547838528	10054472	1151339289449566208
1547838528	10054472	1192257786542993408
1547838528	10054472	1192280519632920577
1547838528	10054472	1192247083438395392
1547838528	10054472	1192924488863801353
1547838528	10054472	1192246770966958086
1547838528	37997717	1192626697583169536
1547838528	37997717	1192922343527649280
1547838528	37997717	1192606961122119686
1547838528	37997717	1192626912763531270
1547838528	37997717	1192803813104738310
1547838528	37997717	1192244682237136896
1547838528	37997717	1192813509207306241
1547838528	37997717	1192279786942533632
1547838528	37997717	1192811050917339138
1547838528	37997717	1192517721658986496
1547838528	37997717	1192612351578640388
1547838528	1692248610	1192912898449903617
1547838528	1692248610	1192921890052030464
1547838528	1692248610	1192518147749924865
1547838528	1692248610	1192421506460061700
1547838528	85906238	1192896591251808256
1547838528	85906238	1192444426896990208
1547838528	85906238	1192920251157155840
1547838528	85906238	1192866544772112384
1547838528	15276911	1192271791638618113
1547838528	15276911	1192897413587058689
1547838528	15276911	1192896388255887361
1547838528	15276911	1192898512637304833
1547838528	15276911	1192895954548150273
1547838528	15276911	1192868525339230212
1547838528	15276911	1192915178335145984
1547838528	15276911	1192890549914738694
1547838528	15276911	1162830037747404801
1547838528	143086518	1192268057365958661
1547838528	143086518	1192839489552551936
1547838528	143086518	1192912621193879557
1547838528	20444825	1192901880680194048
1547838528	29575969	1192190866984701952
1547838528	29575969	1192811653877968896
1547838528	29575969	1192249711098564609
1547838528	722359740236476416	1192477153406963712
1547838528	931540786616963077	1192472208041488389
1547838528	1081042932	1192268456739135493
1547838528	1081042932	1192268336199032833
1547838528	1081042932	1192461731899027456
1547838528	1192092249137524737	1192447886061195265
1547838528	782615960	1192445027466797057
1547838528	52133120	1192444118049398784
1547838528	784241064936771584	1192442066569224193
1547838528	2601010981	1192347927429222400
1547838528	1589203201	1192162228658745344
1547838528	1589203201	1192290224384233472
1547838528	1589203201	1191762361222221824
1547838528	933330985	1192283112992133120
1547838528	2213018582	1191745095495643136
1547838528	1135472480	1192271435781328896
1547838528	1135472480	1192247038634799104
1547838528	1135472480	1192266014249095168
1547838528	1425644274	1192272429424500737
1547838528	1137135674	1192241899148652545
1547838528	1382528755	1192200634793185281
1547838528	1382528755	1175839647500402688
1547838528	2856326414	1192180511734665216
1547838528	817382322274070528	1192165253515218944
1547838528	228410704	1192146490820583424
1547838528	18913738	1192138730636627968
1547838528	837344325520482306	1191767155525730304
1547838528	1022198774	1191751115760644097
1547838528	1022198774	1191750373993852929
1547838528	611980002	1136419281812504576
287953746	2530913857	1193233342000484355
287953746	2930281926	1193210805489061888
287953746	40444555	1192581982657662977
287953746	40444555	1193158574949765121
287953746	40444555	1192221743408189441
287953746	898069274341908480	1193026967408402433
287953746	21184460	1192967455418863617
287953746	1699767620	1192966987909140481
287953746	1692248610	1192921890052030464
287953746	85906238	1192547611854745605
287953746	85906238	1192470353416802304
287953746	85906238	1192896591251808256
287953746	85906238	1192920251157155840
287953746	143086518	1192511009602318337
287953746	143086518	1192517960331649025
287953746	143086518	1192442620154384390
287953746	143086518	1192278932743229440
287953746	143086518	1192913578023641094
287953746	29575969	1192909403537707009
287953746	29575969	1192190866984701952
287953746	20444825	1192901880680194048
287953746	37997717	1192476745145995265
287953746	37997717	1192602910489763840
287953746	37997717	1192517409858568195
287953746	37997717	1192837402617958403
287953746	10054472	1192510931013718023
287953746	10054472	1192622420491943936
287953746	10054472	1192444881060405251
287953746	931540786616963077	1192598390313492480
287953746	40707676	1192515093981995009
287953746	20126211	1192280260483731458
287953746	20126211	1192512623541129217
287953746	31936449	1192486509942886400
287953746	31936449	1192462323811790851
287953746	31936449	1192486127049068545
287953746	1547838528	1192472209345908737
287953746	1547838528	1192482933384327168
287953746	1547838528	1191688633985585152
287953746	201043553	1192469510370009092
287953746	14897792	1192465376187240448
287953746	14897792	1192466301886832640
287953746	61086555	1192461820293980165
287953746	4196485460	1192454329845911552
287953746	296300255	1192450356552380421
287953746	1081042932	1192446251159236608
287953746	994031581789589504	1192445477406609409
287953746	782615960	1192445027466797057
287953746	52133120	1192444118049398784
287953746	52133120	1191822456090058752
287953746	15276911	1192270874302394368
287953746	15276911	1192271791638618113
287953746	1425644274	1192272429424500737
287953746	2213018582	1191745095495643136
2530913857	454977993	1193211921232736257
2530913857	143086518	1192517960331649025
2530913857	143086518	1192120666805268480
2530913857	143086518	1193167735506788353
2530913857	10054472	1192810132553510912
2530913857	286967790	1192622270650441728
2530913857	296300255	1192612707427598337
2530913857	20126211	1192280260483731458
2530913857	20126211	1192512623541129217
2530913857	287953746	1192468781962055681
293116923	1547838528	1193233712445394944
293116923	1547838528	1151479245496971264
293116923	1547838528	1192942142097907712
293116923	1547838528	1192258160087719936
293116923	1547838528	1192194618508505088
293116923	1547838528	1192445927358959616
293116923	1547838528	1192280274954018816
293116923	1547838528	1192279078377807872
293116923	31936449	1192942440698798081
293116923	31936449	1192898547500421121
293116923	31936449	1192984130662871042
293116923	31936449	1192258948163874817
293116923	201043553	1192941851504005122
293116923	201043553	1192268826509004802
293116923	440115109	1192627254989402122
293116923	85906238	1192547611854745605
293116923	85906238	1191668753932652546
293116923	562328466	1192283466521554944
293116923	562328466	1192515697739517955
293116923	16629477	1192460259735982081
293116923	1081042932	1192282724532412416
293116923	18927401	1192282554814148608
293116923	1135472480	1192247038634799104
293116923	1135472480	1192282346252357632
293116923	143086518	1192280928682422272
293116923	115039678	1192280821736124417
293116923	10054472	1192280519632920577
293116923	10054472	1192269224716226560
293116923	20126211	1192181631643197441
293116923	20126211	1192280260483731458
293116923	20126211	1192253256388554752
293116923	37997717	1192270264987508736
293116923	37997717	1192264173461348353
293116923	52133120	1192239349447966725
293116923	2213018582	1191745095495643136
994031581789589504	2781296741	1192445911957413889
994031581789589504	2781296741	1192069836672770052
994031581789589504	2781296741	1192472833873580038
994031581789589504	2781296741	1192455931881234432
994031581789589504	29575969	1192190866984701952
994031581789589504	29575969	1192268868552732672
994031581789589504	29575969	1192909403537707009
994031581789589504	18927401	1193203926113366017
994031581789589504	18927401	1192594543268552704
994031581789589504	18927401	1193176502218711040
994031581789589504	18927401	1193190463072821248
994031581789589504	18927401	1192477642936725509
994031581789589504	115039678	1193188479640973312
994031581789589504	115039678	1192890411100102656
994031581789589504	115039678	1193199345874669568
994031581789589504	2213018582	1192883902576254976
994031581789589504	454977993	1192917240552841216
994031581789589504	817382322274070528	1192165253515218944
994031581789589504	817382322274070528	1192614886108479488
994031581789589504	296300255	1192612707427598337
994031581789589504	296300255	1192450356552380421
994031581789589504	917765718682275841	1192597250578550788
994031581789589504	85906238	1192470353416802304
994031581789589504	85906238	1192456794104307712
994031581789589504	85906238	1192444426896990208
994031581789589504	1608312078	1192473407033659398
994031581789589504	1547838528	1192472209345908737
994031581789589504	782615960	1192100887155683328
994031581789589504	782615960	1192445027466797057
994031581789589504	782615960	1192442163939938305
994031581789589504	52133120	1192239349447966725
994031581789589504	52133120	1192444118049398784
994031581789589504	37997717	1192441949632040965
994031581789589504	2165843324	1192321972140748800
994031581789589504	20126211	1192280260483731458
994031581789589504	143086518	1192278932743229440
994031581789589504	40444555	1192212606125260800
79293586	40444555	1192212606125260800
37997717	454977993	1193211921232736257
37997717	20126211	1192516067786207232
37997717	20126211	1193169912728080384
37997717	20126211	1192258726817869824
37997717	20126211	1192280260483731458
37997717	1692248610	1192518147749924865
37997717	40707676	1192891766048989185
37997717	18927401	1192633464534818816
37997717	18927401	1192878300844179457
37997717	115039678	1192254624327249920
37997717	115039678	1192831751078531072
37997717	10054472	1192247083438395392
37997717	10054472	1192810132553510912
37997717	1382528755	1192645912880799744
37997717	1699767620	1192514311710789633
37997717	1135472480	1192510147291205635
37997717	286967790	1192485622470135808
37997717	1547838528	1192472209345908737
37997717	1547838528	1190778401293910016
37997717	85906238	1192456794104307712
37997717	85906238	1192470353416802304
37997717	931540786616963077	1192461065076006913
37997717	296300255	1192450356552380421
37997717	52133120	1192239349447966725
37997717	40444555	1192212606125260800
37997717	29575969	1192190866984701952
37997717	782615960	1192100887155683328
1039300879189327873	2482049948	1192534730199228416
1039300879189327873	4615306949	1192517389851779072
1039300879189327873	31936449	1192244000775974912
1039300879189327873	31936449	1192484384839995392
1039300879189327873	1547838528	1191688633985585152
1039300879189327873	1547838528	1192202714010259456
1039300879189327873	1547838528	1192194618508505088
1039300879189327873	1547838528	1192280274954018816
1039300879189327873	1547838528	1181705288547594240
1039300879189327873	1547838528	1192483960963698689
1039300879189327873	1547838528	1192101609108492289
1039300879189327873	85906238	1192444426896990208
1039300879189327873	85906238	1192456794104307712
1039300879189327873	85906238	1191668753932652546
1039300879189327873	782615960	1192445027466797057
1039300879189327873	562328466	1192239223585345538
1039300879189327873	562328466	1192241027786117120
1039300879189327873	562328466	1192240270605258752
1039300879189327873	562328466	1192242074214682624
1039300879189327873	562328466	1192240858680242176
1039300879189327873	562328466	1192283466521554944
1039300879189327873	562328466	1192241308158644224
1039300879189327873	562328466	1192243114464960512
1039300879189327873	562328466	1192241523523502080
1039300879189327873	562328466	1192240031307649027
1039300879189327873	562328466	1192242550540787713
1039300879189327873	562328466	1192241711474446336
1039300879189327873	1081042932	1192238937311469568
1039300879189327873	1081042932	1192252892088094721
1039300879189327873	1081042932	1192282724532412416
1039300879189327873	10054472	1192241354417590273
1039300879189327873	10054472	1192280519632920577
1039300879189327873	10054472	1192238439791546368
1039300879189327873	20126211	1192181631643197441
1039300879189327873	20126211	1192239525176791042
1039300879189327873	20126211	1192280260483731458
1039300879189327873	143086518	1192278932743229440
1039300879189327873	143086518	1042368814380449792
1039300879189327873	143086518	1192268057365958661
1039300879189327873	143086518	1192120666805268480
1039300879189327873	115039678	1192264547509424128
1039300879189327873	115039678	1192238699196698624
1039300879189327873	115039678	1192240656212725760
1039300879189327873	115039678	1192271245779308545
1039300879189327873	15276911	1192246290962436097
1039300879189327873	15276911	1192231378135465997
1039300879189327873	15276911	1192270874302394368
1039300879189327873	837344325520482306	1192257964209590272
1039300879189327873	18927401	1192243306282926080
1039300879189327873	37997717	1192242997406117889
1039300879189327873	61086555	1192242082456522752
1039300879189327873	201043553	1192239183852642304
1039300879189327873	24257253	1192236361178320898
1039300879189327873	40444555	1192212606125260800
1039300879189327873	228410704	1192146490820583424
1039300879189327873	454977993	1160942810704621568
296300255	454977993	1193211921232736257
296300255	115039678	1193204728521474048
296300255	115039678	1192481174637236225
296300255	115039678	1192443388739674113
296300255	115039678	1193188479640973312
296300255	115039678	1193166862974095361
296300255	115039678	1192612247295741952
296300255	115039678	1192468102187036677
296300255	115039678	1192473311533576192
296300255	115039678	1192477139121135616
296300255	20126211	1193200656280145920
296300255	143086518	1193167735506788353
296300255	85906238	1192444426896990208
296300255	85906238	1192444587572387840
296300255	85906238	1192920251157155840
296300255	31936449	1192486509942886400
296300255	782615960	1192445027466797057
